position,mlu,style,tempo,performer,division,division_follower,division_bigram,pattern,follower,bigram
5,line,-,UP,Wayne Shorter,4,3,[4|3],0111,111,[0111|111]
6,line,-,UP,Wayne Shorter,3,2,[3|2],111,11,[111|11]
7,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
9,line,-,UP,Wayne Shorter,2,1,[2|1],11,1,[11|1]
10,line,-,UP,Wayne Shorter,1,4,[1|4],1,1011,[1|1011]
11,line,-,UP,Wayne Shorter,4,0,[4|0],1011,0,[1011|0]
1,line,-,MEDIUM UP,Sonny Rollins,2,4,[2|4],11,0111,[11|0111]
2,line,-,MEDIUM UP,Sonny Rollins,4,2,[4|2],0111,11,[0111|11]
3,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
4,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
5,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
6,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
7,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
8,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
9,line,-,MEDIUM UP,Sonny Rollins,2,4,[2|4],11,1111,[11|1111]
10,line,-,MEDIUM UP,Sonny Rollins,4,5,[4|5],1111,01011,[1111|01011]
11,line,-,MEDIUM UP,Sonny Rollins,5,2,[5|2],01011,11,[01011|11]
12,line,-,MEDIUM UP,Sonny Rollins,2,1,[2|1],11,1,[11|1]
13,line,-,MEDIUM UP,Sonny Rollins,1,2,[1|2],1,11,[1|11]
14,line,-,MEDIUM UP,Sonny Rollins,2,2,[2|2],11,11,[11|11]
15,line,-,MEDIUM UP,Sonny Rollins,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Phil Woods,2,2,[2|2],11,01,[11|01]
2,line,-,UP,Phil Woods,2,2,[2|2],01,11,[01|11]
3,line,-,UP,Phil Woods,2,2,[2|2],11,01,[11|01]
4,line,-,UP,Phil Woods,2,2,[2|2],01,11,[01|11]
5,line,-,UP,Phil Woods,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Steve Lacy,3,1,[3|1],110,1,[110|1]
2,line,-,UP,Steve Lacy,1,2,[1|2],1,11,[1|11]
3,line,-,UP,Steve Lacy,2,4,[2|4],11,1011,[11|1011]
4,line,-,UP,Steve Lacy,4,3,[4|3],1011,111,[1011|111]
5,line,-,UP,Steve Lacy,3,4,[3|4],111,1001,[111|1001]
6,line,-,UP,Steve Lacy,4,2,[4|2],1001,11,[1001|11]
7,line,-,UP,Steve Lacy,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Steve Lacy,2,6,[2|6],11,110111,[11|110111]
9,line,-,UP,Steve Lacy,6,0,[6|0],110111,0,[110111|0]
1,lick,-,MEDIUM,Joe Henderson,4,6,[4|6],1101,000011,[1101|000011]
2,lick,-,MEDIUM,Joe Henderson,6,2,[6|2],000011,11,[000011|11]
3,lick,-,MEDIUM,Joe Henderson,2,3,[2|3],11,111,[11|111]
4,lick,-,MEDIUM,Joe Henderson,3,1,[3|1],111,1,[111|1]
5,lick,-,MEDIUM,Joe Henderson,1,1,[1|1],1,0,[1|0]
6,lick,-,MEDIUM,Joe Henderson,1,4,[1|4],0,1110,[0|1110]
7,lick,-,MEDIUM,Joe Henderson,4,0,[4|0],1110,0,[1110|0]
1,line,-,MEDIUM,John Coltrane,2,4,[2|4],11,0111,[11|0111]
2,line,-,MEDIUM,John Coltrane,4,1,[4|1],0111,1,[0111|1]
3,line,-,MEDIUM,John Coltrane,1,6,[1|6],1,111111,[1|111111]
4,line,-,MEDIUM,John Coltrane,6,4,[6|4],111111,0111,[111111|0111]
5,line,-,MEDIUM,John Coltrane,4,4,[4|4],0111,1011,[0111|1011]
6,line,-,MEDIUM,John Coltrane,4,2,[4|2],1011,01,[1011|01]
7,line,-,MEDIUM,John Coltrane,2,0,[2|0],01,0,[01|0]
1,lick,-,MEDIUM,Miles Davis,6,2,[6|2],101001,01,[101001|01]
2,lick,-,MEDIUM,Miles Davis,2,2,[2|2],01,11,[01|11]
3,lick,-,MEDIUM,Miles Davis,2,4,[2|4],11,0001,[11|0001]
4,lick,-,MEDIUM,Miles Davis,4,2,[4|2],0001,01,[0001|01]
5,lick,-,MEDIUM,Miles Davis,2,6,[2|6],01,001001,[01|001001]
6,lick,-,MEDIUM,Miles Davis,6,2,[6|2],001001,11,[001001|11]
7,lick,-,MEDIUM,Miles Davis,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,Sonny Rollins,2,2,[2|2],01,11,[01|11]
2,lick,-,UP,Sonny Rollins,2,2,[2|2],11,01,[11|01]
3,lick,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
4,lick,-,UP,Sonny Rollins,2,1,[2|1],01,1,[01|1]
5,lick,-,UP,Sonny Rollins,1,4,[1|4],1,1001,[1|1001]
6,lick,-,UP,Sonny Rollins,4,4,[4|4],1001,0110,[1001|0110]
7,lick,-,UP,Sonny Rollins,4,1,[4|1],0110,1,[0110|1]
8,lick,-,UP,Sonny Rollins,1,1,[1|1],1,1,[1|1]
9,lick,-,UP,Sonny Rollins,1,4,[1|4],1,0110,[1|0110]
10,lick,-,UP,Sonny Rollins,4,4,[4|4],0110,1001,[0110|1001]
11,lick,-,UP,Sonny Rollins,4,4,[4|4],1001,1001,[1001|1001]
12,lick,-,UP,Sonny Rollins,4,2,[4|2],1001,01,[1001|01]
13,lick,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
14,lick,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
15,lick,-,UP,Sonny Rollins,2,2,[2|2],01,01,[01|01]
16,lick,-,UP,Sonny Rollins,2,1,[2|1],01,1,[01|1]
17,lick,-,UP,Sonny Rollins,1,4,[1|4],1,0011,[1|0011]
18,lick,-,UP,Sonny Rollins,4,0,[4|0],0011,0,[0011|0]
1,line,-,UP,Paul Desmond,2,2,[2|2],01,11,[01|11]
2,line,-,UP,Paul Desmond,2,2,[2|2],11,01,[11|01]
3,line,-,UP,Paul Desmond,2,2,[2|2],01,11,[01|11]
4,line,-,UP,Paul Desmond,2,2,[2|2],11,01,[11|01]
5,line,-,UP,Paul Desmond,2,4,[2|4],01,0001,[01|0001]
6,line,-,UP,Paul Desmond,4,2,[4|2],0001,11,[0001|11]
7,line,-,UP,Paul Desmond,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Paul Desmond,2,2,[2|2],11,01,[11|01]
9,line,-,UP,Paul Desmond,2,0,[2|0],01,0,[01|0]
1,lick,-,MEDIUM,Lee Morgan,2,2,[2|2],01,11,[01|11]
2,lick,-,MEDIUM,Lee Morgan,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,Joe Henderson,2,4,[2|4],11,1110,[11|1110]
2,lick,-,UP,Joe Henderson,4,1,[4|1],1110,1,[1110|1]
3,lick,-,UP,Joe Henderson,1,2,[1|2],1,01,[1|01]
4,lick,-,UP,Joe Henderson,2,1,[2|1],01,1,[01|1]
5,lick,-,UP,Joe Henderson,1,0,[1|0],1,0,[1|0]
1,lick,-,MEDIUM UP,Don Ellis,3,1,[3|1],011,1,[011|1]
2,lick,-,MEDIUM UP,Don Ellis,1,4,[1|4],1,0110,[1|0110]
3,lick,-,MEDIUM UP,Don Ellis,4,4,[4|4],0110,0001,[0110|0001]
4,lick,-,MEDIUM UP,Don Ellis,4,2,[4|2],0001,11,[0001|11]
5,lick,-,MEDIUM UP,Don Ellis,2,1,[2|1],11,1,[11|1]
6,lick,-,MEDIUM UP,Don Ellis,1,1,[1|1],1,1,[1|1]
7,lick,-,MEDIUM UP,Don Ellis,1,4,[1|4],1,1001,[1|1001]
8,lick,-,MEDIUM UP,Don Ellis,4,0,[4|0],1001,0,[1001|0]
1,lick,-,UP,Sonny Rollins,2,2,[2|2],11,01,[11|01]
2,lick,-,UP,Sonny Rollins,2,1,[2|1],01,1,[01|1]
3,lick,-,UP,Sonny Rollins,1,1,[1|1],1,1,[1|1]
4,lick,-,UP,Sonny Rollins,1,4,[1|4],1,0111,[1|0111]
5,lick,-,UP,Sonny Rollins,4,2,[4|2],0111,11,[0111|11]
6,lick,-,UP,Sonny Rollins,2,2,[2|2],11,01,[11|01]
7,lick,-,UP,Sonny Rollins,2,1,[2|1],01,1,[01|1]
8,lick,-,UP,Sonny Rollins,1,1,[1|1],1,1,[1|1]
9,lick,-,UP,Sonny Rollins,1,4,[1|4],1,0001,[1|0001]
10,lick,-,UP,Sonny Rollins,4,0,[4|0],0001,0,[0001|0]
1,line,-,MEDIUM UP,Joe Henderson,3,3,[3|3],110,110,[110|110]
2,line,-,MEDIUM UP,Joe Henderson,3,0,[3|0],110,0,[110|0]
1,lick,-,UP,Pat Metheny,2,2,[2|2],11,11,[11|11]
2,lick,-,UP,Pat Metheny,2,4,[2|4],11,0001,[11|0001]
3,lick,-,UP,Pat Metheny,4,1,[4|1],0001,1,[0001|1]
4,lick,-,UP,Pat Metheny,1,1,[1|1],1,1,[1|1]
5,lick,-,UP,Pat Metheny,1,4,[1|4],1,1011,[1|1011]
6,lick,-,UP,Pat Metheny,4,0,[4|0],1011,0,[1011|0]
1,line,-,UP,Stan Getz,4,3,[4|3],1011,111,[1011|111]
2,line,-,UP,Stan Getz,3,2,[3|2],111,01,[111|01]
3,line,-,UP,Stan Getz,2,2,[2|2],01,11,[01|11]
4,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
9,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
11,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
12,line,-,UP,Stan Getz,2,2,[2|2],11,11,[11|11]
13,line,-,UP,Stan Getz,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Fats Navarro,4,2,[4|2],1101,11,[1101|11]
2,line,-,UP,Fats Navarro,2,2,[2|2],11,01,[11|01]
3,line,-,UP,Fats Navarro,2,4,[2|4],01,1101,[01|1101]
4,line,-,UP,Fats Navarro,4,2,[4|2],1101,11,[1101|11]
5,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Fats Navarro,2,4,[2|4],11,0001,[11|0001]
8,line,-,UP,Fats Navarro,4,2,[4|2],0001,11,[0001|11]
9,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Fats Navarro,2,3,[2|3],11,111,[11|111]
11,line,-,UP,Fats Navarro,3,1,[3|1],111,1,[111|1]
12,line,-,UP,Fats Navarro,1,2,[1|2],1,11,[1|11]
13,line,-,UP,Fats Navarro,2,2,[2|2],11,01,[11|01]
14,line,-,UP,Fats Navarro,2,2,[2|2],01,11,[01|11]
15,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
17,line,-,UP,Fats Navarro,2,2,[2|2],11,11,[11|11]
18,line,-,UP,Fats Navarro,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Art Pepper,2,1,[2|1],01,1,[01|1]
2,line,-,UP,Art Pepper,1,1,[1|1],1,1,[1|1]
3,line,-,UP,Art Pepper,1,2,[1|2],1,11,[1|11]
4,line,-,UP,Art Pepper,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Art Pepper,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Art Pepper,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Art Pepper,2,4,[2|4],11,0011,[11|0011]
8,line,-,UP,Art Pepper,4,2,[4|2],0011,11,[0011|11]
9,line,-,UP,Art Pepper,2,1,[2|1],11,1,[11|1]
10,line,-,UP,Art Pepper,1,2,[1|2],1,11,[1|11]
11,line,-,UP,Art Pepper,2,2,[2|2],11,01,[11|01]
12,line,-,UP,Art Pepper,2,2,[2|2],01,11,[01|11]
13,line,-,UP,Art Pepper,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM,Dexter Gordon,4,4,[4|4],0111,1111,[0111|1111]
2,lick,-,MEDIUM,Dexter Gordon,4,1,[4|1],1111,1,[1111|1]
3,lick,-,MEDIUM,Dexter Gordon,1,1,[1|1],1,1,[1|1]
4,lick,-,MEDIUM,Dexter Gordon,1,2,[1|2],1,01,[1|01]
5,lick,-,MEDIUM,Dexter Gordon,2,4,[2|4],01,1001,[01|1001]
6,lick,-,MEDIUM,Dexter Gordon,4,0,[4|0],1001,0,[1001|0]
1,line,-,UP,Bob Berg,1,2,[1|2],1,11,[1|11]
2,line,-,UP,Bob Berg,2,1,[2|1],11,1,[11|1]
3,line,-,UP,Bob Berg,1,1,[1|1],1,1,[1|1]
4,line,-,UP,Bob Berg,1,2,[1|2],1,01,[1|01]
5,line,-,UP,Bob Berg,2,2,[2|2],01,11,[01|11]
6,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
9,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
11,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
12,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
13,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
14,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
15,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
17,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
18,line,-,UP,Bob Berg,2,1,[2|1],11,1,[11|1]
19,line,-,UP,Bob Berg,1,0,[1|0],1,0,[1|0]
1,lick,-,UP,Chet Baker,2,2,[2|2],01,11,[01|11]
2,lick,-,UP,Chet Baker,2,1,[2|1],11,1,[11|1]
3,lick,-,UP,Chet Baker,1,1,[1|1],1,1,[1|1]
4,lick,-,UP,Chet Baker,1,4,[1|4],1,1001,[1|1001]
5,lick,-,UP,Chet Baker,4,2,[4|2],1001,11,[1001|11]
6,lick,-,UP,Chet Baker,2,1,[2|1],11,1,[11|1]
7,lick,-,UP,Chet Baker,1,1,[1|1],1,1,[1|1]
8,lick,-,UP,Chet Baker,1,2,[1|2],1,01,[1|01]
9,lick,-,UP,Chet Baker,2,4,[2|4],01,1001,[01|1001]
10,lick,-,UP,Chet Baker,4,1,[4|1],1001,1,[1001|1]
11,lick,-,UP,Chet Baker,1,1,[1|1],1,1,[1|1]
12,lick,-,UP,Chet Baker,1,2,[1|2],1,11,[1|11]
13,lick,-,UP,Chet Baker,2,2,[2|2],11,11,[11|11]
14,lick,-,UP,Chet Baker,2,2,[2|2],11,01,[11|01]
15,lick,-,UP,Chet Baker,2,2,[2|2],01,01,[01|01]
16,lick,-,UP,Chet Baker,2,1,[2|1],01,1,[01|1]
17,lick,-,UP,Chet Baker,1,2,[1|2],1,11,[1|11]
18,lick,-,UP,Chet Baker,2,1,[2|1],11,1,[11|1]
19,lick,-,UP,Chet Baker,1,2,[1|2],1,11,[1|11]
20,lick,-,UP,Chet Baker,2,1,[2|1],11,1,[11|1]
21,lick,-,UP,Chet Baker,1,1,[1|1],1,1,[1|1]
22,lick,-,UP,Chet Baker,1,1,[1|1],1,1,[1|1]
23,lick,-,UP,Chet Baker,1,2,[1|2],1,11,[1|11]
24,lick,-,UP,Chet Baker,2,1,[2|1],11,1,[11|1]
25,lick,-,UP,Chet Baker,1,0,[1|0],1,0,[1|0]
1,lick,-,UP,John Coltrane,4,1,[4|1],1011,1,[1011|1]
2,lick,-,UP,John Coltrane,1,6,[1|6],1,000001,[1|000001]
3,lick,-,UP,John Coltrane,6,1,[6|1],000001,1,[000001|1]
4,lick,-,UP,John Coltrane,1,2,[1|2],1,01,[1|01]
5,lick,-,UP,John Coltrane,2,2,[2|2],01,11,[01|11]
6,lick,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
7,lick,-,UP,John Coltrane,2,2,[2|2],11,01,[11|01]
8,lick,-,UP,John Coltrane,2,2,[2|2],01,11,[01|11]
9,lick,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
10,lick,-,UP,John Coltrane,2,4,[2|4],11,1100,[11|1100]
11,lick,-,UP,John Coltrane,4,1,[4|1],1100,1,[1100|1]
12,lick,-,UP,John Coltrane,1,2,[1|2],1,01,[1|01]
13,lick,-,UP,John Coltrane,2,3,[2|3],01,111,[01|111]
14,lick,-,UP,John Coltrane,3,2,[3|2],111,11,[111|11]
15,lick,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM UP,Miles Davis,1,1,[1|1],1,1,[1|1]
2,lick,-,MEDIUM UP,Miles Davis,1,4,[1|4],1,0001,[1|0001]
3,lick,-,MEDIUM UP,Miles Davis,4,4,[4|4],0001,1001,[0001|1001]
4,lick,-,MEDIUM UP,Miles Davis,4,2,[4|2],1001,11,[1001|11]
5,lick,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
6,lick,-,MEDIUM UP,Miles Davis,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Lee Konitz,3,4,[3|4],011,1101,[011|1101]
2,line,-,UP,Lee Konitz,4,4,[4|4],1101,1110,[1101|1110]
3,line,-,UP,Lee Konitz,4,2,[4|2],1110,11,[1110|11]
4,line,-,UP,Lee Konitz,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Lee Konitz,2,1,[2|1],11,1,[11|1]
6,line,-,UP,Lee Konitz,1,2,[1|2],1,11,[1|11]
7,line,-,UP,Lee Konitz,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Lee Konitz,2,0,[2|0],11,0,[11|0]
1,line,-,UP,John Coltrane,4,2,[4|2],0001,11,[0001|11]
2,line,-,UP,John Coltrane,2,2,[2|2],11,01,[11|01]
3,line,-,UP,John Coltrane,2,4,[2|4],01,0001,[01|0001]
4,line,-,UP,John Coltrane,4,5,[4|5],0001,00111,[0001|00111]
5,line,-,UP,John Coltrane,5,3,[5|3],00111,110,[00111|110]
6,line,-,UP,John Coltrane,3,2,[3|2],110,11,[110|11]
7,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
8,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
9,line,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,John Coltrane,3,2,[3|2],011,11,[011|11]
2,lick,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
3,lick,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
4,lick,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,line,-,UP,John Coltrane,3,2,[3|2],011,11,[011|11]
2,line,-,UP,John Coltrane,2,1,[2|1],11,1,[11|1]
3,line,-,UP,John Coltrane,1,4,[1|4],1,1101,[1|1101]
4,line,-,UP,John Coltrane,4,6,[4|6],1101,101011,[1101|101011]
5,line,-,UP,John Coltrane,6,3,[6|3],101011,111,[101011|111]
6,line,-,UP,John Coltrane,3,2,[3|2],111,11,[111|11]
7,line,-,UP,John Coltrane,2,4,[2|4],11,1100,[11|1100]
8,line,-,UP,John Coltrane,4,3,[4|3],1100,011,[1100|011]
9,line,-,UP,John Coltrane,3,3,[3|3],011,111,[011|111]
10,line,-,UP,John Coltrane,3,4,[3|4],111,0001,[111|0001]
11,line,-,UP,John Coltrane,4,2,[4|2],0001,11,[0001|11]
12,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
13,line,-,UP,John Coltrane,2,2,[2|2],11,11,[11|11]
14,line,-,UP,John Coltrane,2,4,[2|4],11,1111,[11|1111]
15,line,-,UP,John Coltrane,4,3,[4|3],1111,111,[1111|111]
16,line,-,UP,John Coltrane,3,0,[3|0],111,0,[111|0]
1,lick,-,MEDIUM SLOW,Steve Coleman,4,1,[4|1],0001,1,[0001|1]
2,lick,-,MEDIUM SLOW,Steve Coleman,1,3,[1|3],1,110,[1|110]
3,lick,-,MEDIUM SLOW,Steve Coleman,3,4,[3|4],110,1110,[110|1110]
4,lick,-,MEDIUM SLOW,Steve Coleman,4,3,[4|3],1110,011,[1110|011]
5,lick,-,MEDIUM SLOW,Steve Coleman,3,4,[3|4],011,1110,[011|1110]
6,lick,-,MEDIUM SLOW,Steve Coleman,4,4,[4|4],1110,1111,[1110|1111]
7,lick,-,MEDIUM SLOW,Steve Coleman,4,0,[4|0],1111,0,[1111|0]
1,lick,-,MEDIUM,Dexter Gordon,3,6,[3|6],111,000101,[111|000101]
2,lick,-,MEDIUM,Dexter Gordon,6,6,[6|6],000101,100111,[000101|100111]
3,lick,-,MEDIUM,Dexter Gordon,6,2,[6|2],100111,11,[100111|11]
4,lick,-,MEDIUM,Dexter Gordon,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Wayne Shorter,2,1,[2|1],11,1,[11|1]
3,line,-,UP,Wayne Shorter,1,1,[1|1],1,1,[1|1]
4,line,-,UP,Wayne Shorter,1,1,[1|1],1,1,[1|1]
5,line,-,UP,Wayne Shorter,1,2,[1|2],1,11,[1|11]
6,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Wayne Shorter,2,1,[2|1],11,1,[11|1]
8,line,-,UP,Wayne Shorter,1,2,[1|2],1,11,[1|11]
9,line,-,UP,Wayne Shorter,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Wayne Shorter,2,4,[2|4],11,0011,[11|0011]
11,line,-,UP,Wayne Shorter,4,0,[4|0],0011,0,[0011|0]
1,line,-,UP,Steve Coleman,3,3,[3|3],111,011,[111|011]
2,line,-,UP,Steve Coleman,3,2,[3|2],011,11,[011|11]
3,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
4,line,-,UP,Steve Coleman,2,2,[2|2],11,01,[11|01]
5,line,-,UP,Steve Coleman,2,2,[2|2],01,11,[01|11]
6,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Steve Coleman,2,2,[2|2],11,01,[11|01]
9,line,-,UP,Steve Coleman,2,2,[2|2],01,11,[01|11]
10,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
11,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
12,line,-,UP,Steve Coleman,2,4,[2|4],11,1011,[11|1011]
13,line,-,UP,Steve Coleman,4,4,[4|4],1011,1101,[1011|1101]
14,line,-,UP,Steve Coleman,4,2,[4|2],1101,11,[1101|11]
15,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Steve Coleman,2,2,[2|2],11,11,[11|11]
17,line,-,UP,Steve Coleman,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM,Gerry Mulligan,4,1,[4|1],0001,1,[0001|1]
2,lick,-,MEDIUM,Gerry Mulligan,1,2,[1|2],1,11,[1|11]
3,lick,-,MEDIUM,Gerry Mulligan,2,2,[2|2],11,01,[11|01]
4,lick,-,MEDIUM,Gerry Mulligan,2,1,[2|1],01,1,[01|1]
5,lick,-,MEDIUM,Gerry Mulligan,1,1,[1|1],1,1,[1|1]
6,lick,-,MEDIUM,Gerry Mulligan,1,1,[1|1],1,1,[1|1]
7,lick,-,MEDIUM,Gerry Mulligan,1,6,[1|6],1,000011,[1|000011]
8,lick,-,MEDIUM,Gerry Mulligan,6,2,[6|2],000011,11,[000011|11]
9,lick,-,MEDIUM,Gerry Mulligan,2,4,[2|4],11,1111,[11|1111]
10,lick,-,MEDIUM,Gerry Mulligan,4,6,[4|6],1111,000111,[1111|000111]
11,lick,-,MEDIUM,Gerry Mulligan,6,2,[6|2],000111,11,[000111|11]
12,lick,-,MEDIUM,Gerry Mulligan,2,4,[2|4],11,0001,[11|0001]
13,lick,-,MEDIUM,Gerry Mulligan,4,2,[4|2],0001,11,[0001|11]
14,lick,-,MEDIUM,Gerry Mulligan,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,Bob Berg,1,1,[1|1],1,1,[1|1]
2,lick,-,UP,Bob Berg,1,0,[1|0],1,0,[1|0]
1,line,-,MEDIUM,Curtis Fuller,6,2,[6|2],100011,11,[100011|11]
2,line,-,MEDIUM,Curtis Fuller,2,4,[2|4],11,0011,[11|0011]
3,line,-,MEDIUM,Curtis Fuller,4,6,[4|6],0011,111011,[0011|111011]
4,line,-,MEDIUM,Curtis Fuller,6,2,[6|2],111011,11,[111011|11]
5,line,-,MEDIUM,Curtis Fuller,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM,Sonny Rollins,3,2,[3|2],111,11,[111|11]
2,line,-,MEDIUM,Sonny Rollins,2,4,[2|4],11,0110,[11|0110]
3,line,-,MEDIUM,Sonny Rollins,4,4,[4|4],0110,1100,[0110|1100]
4,line,-,MEDIUM,Sonny Rollins,4,6,[4|6],1100,011011,[1100|011011]
5,line,-,MEDIUM,Sonny Rollins,6,4,[6|4],011011,0001,[011011|0001]
6,line,-,MEDIUM,Sonny Rollins,4,4,[4|4],0001,1100,[0001|1100]
7,line,-,MEDIUM,Sonny Rollins,4,4,[4|4],1100,1100,[1100|1100]
8,line,-,MEDIUM,Sonny Rollins,4,0,[4|0],1100,0,[1100|0]
1,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
3,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
4,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Joe Henderson,2,4,[2|4],11,1111,[11|1111]
6,line,-,UP,Joe Henderson,4,3,[4|3],1111,011,[1111|011]
7,line,-,UP,Joe Henderson,3,4,[3|4],011,1001,[011|1001]
8,line,-,UP,Joe Henderson,4,4,[4|4],1001,0001,[1001|0001]
9,line,-,UP,Joe Henderson,4,2,[4|2],0001,11,[0001|11]
10,line,-,UP,Joe Henderson,2,1,[2|1],11,1,[11|1]
11,line,-,UP,Joe Henderson,1,4,[1|4],1,0001,[1|0001]
12,line,-,UP,Joe Henderson,4,2,[4|2],0001,11,[0001|11]
13,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
14,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
15,line,-,UP,Joe Henderson,2,2,[2|2],11,01,[11|01]
16,line,-,UP,Joe Henderson,2,3,[2|3],01,111,[01|111]
17,line,-,UP,Joe Henderson,3,1,[3|1],111,1,[111|1]
18,line,-,UP,Joe Henderson,1,2,[1|2],1,11,[1|11]
19,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
20,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
21,line,-,UP,Joe Henderson,2,2,[2|2],11,01,[11|01]
22,line,-,UP,Joe Henderson,2,2,[2|2],01,11,[01|11]
23,line,-,UP,Joe Henderson,2,4,[2|4],11,1001,[11|1001]
24,line,-,UP,Joe Henderson,4,4,[4|4],1001,1001,[1001|1001]
25,line,-,UP,Joe Henderson,4,2,[4|2],1001,11,[1001|11]
